id,school,gender,age,home address,parents cohabitation,moms education,dads education,moms job,dads job,choice reason,guardian,travel time,nursery education,internet access,higher education,significant other,household size,family relationship,free time,social activities,study time,first periods grade,second periods grade,third periods grade,failures,absences,health,weekday drinking,weekend drinking,heavy drinking
589,GP,M,17,U,T,4,3,other,other,course,mother,1,yes,yes,yes,yes,GT3,5,2,3,2,11,11,13,0,4,2,1,1,no
590,GP,M,16,U,T,4,3,teacher,other,home,mother,1,yes,yes,yes,no,GT3,3,4,3,2,11,10,11,0,4,3,2,3,yes
591,GP,M,16,U,T,3,3,services,other,home,mother,1,yes,yes,yes,yes,GT3,4,2,3,2,11,12,13,0,0,3,1,2,no
592,GP,F,17,U,T,2,4,services,services,reputation,father,1,yes,no,yes,no,GT3,5,4,2,2,17,18,17,0,0,5,2,3,yes
593,GP,F,17,U,T,3,3,other,other,reputation,mother,1,yes,yes,yes,yes,LE3,5,3,3,2,14,13,14,0,32,1,2,3,yes
594,GP,F,16,U,T,3,2,other,other,reputation,mother,1,yes,yes,yes,no,GT3,1,2,2,2,14,15,16,0,8,1,1,2,no
595,GP,M,17,U,T,3,3,services,services,other,mother,1,yes,yes,yes,yes,GT3,4,3,4,2,11,13,14,0,6,4,2,3,yes
596,GP,M,16,U,T,1,2,services,services,other,mother,1,yes,yes,yes,yes,GT3,3,3,3,1,10,9,11,0,0,3,1,2,no
597,GP,M,16,U,T,2,1,other,other,course,mother,1,yes,yes,yes,yes,LE3,4,2,3,2,13,14,16,0,0,5,1,2,no
598,GP,F,17,U,A,3,3,health,other,reputation,mother,1,no,yes,yes,yes,GT3,3,3,3,2,12,13,14,0,10,3,1,3,yes
599,GP,M,17,R,T,1,2,at_home,other,home,mother,1,yes,no,yes,no,GT3,3,1,3,2,9,9,10,0,6,3,1,5,yes
600,GP,F,16,U,T,2,3,services,services,course,mother,1,yes,yes,yes,no,GT3,4,3,3,2,12,12,13,0,6,2,1,1,no
601,GP,F,17,U,T,1,1,at_home,services,course,mother,1,yes,yes,yes,no,GT3,5,3,3,2,12,11,12,0,0,3,1,1,no
602,GP,M,17,U,T,1,2,at_home,services,other,other,2,no,yes,yes,no,GT3,4,4,4,2,10,11,12,0,16,5,4,5,yes
603,GP,M,16,R,T,3,3,services,services,reputation,mother,1,yes,yes,yes,no,GT3,4,3,2,1,11,10,10,0,0,5,3,4,yes
604,GP,M,16,U,T,2,3,other,other,home,father,2,yes,yes,yes,no,GT3,5,3,3,1,13,12,12,0,0,3,1,1,no
605,GP,F,17,U,T,2,4,services,services,course,father,1,yes,yes,yes,yes,LE3,4,3,2,2,14,15,16,0,8,5,1,1,no
606,GP,M,17,U,T,4,4,services,teacher,home,mother,1,yes,yes,yes,no,GT3,5,2,3,1,13,13,14,0,4,5,1,2,no
607,GP,M,16,R,T,3,3,teacher,other,home,father,3,yes,yes,yes,no,LE3,3,3,4,1,10,11,12,0,16,3,3,5,yes
608,GP,F,17,U,T,4,4,services,teacher,home,mother,2,yes,yes,yes,no,GT3,4,2,4,1,14,15,16,1,30,2,2,3,yes
609,GP,F,16,U,T,4,4,teacher,teacher,reputation,mother,1,yes,yes,yes,no,LE3,4,5,2,2,11,10,11,0,0,3,1,2,no
610,GP,F,16,U,T,4,3,health,other,home,mother,1,yes,yes,yes,no,GT3,4,3,5,2,14,14,15,0,2,2,1,5,yes
611,GP,F,16,U,T,2,3,other,other,reputation,mother,1,yes,no,yes,no,GT3,4,4,3,2,11,12,12,0,4,4,1,3,yes
612,GP,F,17,U,T,1,1,other,other,course,mother,1,no,no,yes,no,GT3,4,4,4,2,14,15,15,0,0,1,1,3,yes
613,GP,F,17,R,T,2,2,other,other,reputation,mother,1,yes,yes,yes,no,GT3,5,3,2,1,13,13,13,0,21,3,1,2,no
614,GP,F,16,R,T,2,2,services,services,reputation,mother,2,no,yes,yes,no,GT3,5,3,5,4,13,13,13,0,6,5,1,1,no
615,GP,F,17,U,T,3,4,at_home,services,home,mother,1,yes,yes,yes,yes,GT3,4,4,3,3,8,9,8,1,14,5,3,4,yes
616,GP,F,16,U,A,3,1,services,other,course,mother,1,yes,yes,yes,no,GT3,2,3,3,2,11,11,12,0,2,4,2,2,yes
617,GP,F,16,U,T,4,3,teacher,other,other,mother,1,yes,yes,yes,yes,GT3,1,3,2,2,14,15,15,0,4,1,1,1,no
618,GP,F,16,U,T,1,1,at_home,other,home,mother,2,yes,no,yes,no,GT3,4,3,2,1,12,13,13,0,2,5,1,4,yes
619,GP,F,17,R,T,4,3,teacher,other,reputation,mother,2,yes,yes,yes,yes,GT3,4,4,2,3,11,12,12,0,0,4,1,1,no
620,GP,F,19,U,T,3,3,other,other,reputation,other,1,yes,yes,yes,no,GT3,4,3,3,4,12,12,12,0,4,3,1,2,no
621,GP,M,17,U,T,4,4,services,other,home,mother,1,yes,yes,yes,yes,LE3,5,3,5,2,13,12,12,0,15,3,4,5,yes
622,GP,F,16,U,A,2,2,other,other,reputation,mother,1,yes,yes,yes,no,GT3,3,3,4,2,13,13,13,0,0,4,1,1,no
623,GP,M,18,U,T,2,2,services,other,home,mother,1,yes,yes,yes,no,GT3,4,4,4,2,12,11,11,0,10,5,2,4,yes
624,GP,F,17,R,T,4,4,services,other,other,mother,1,yes,no,yes,no,LE3,5,2,1,1,12,11,11,0,6,3,1,2,no
625,GP,F,17,U,T,3,2,other,other,reputation,mother,2,yes,yes,yes,no,LE3,4,4,4,2,14,16,15,0,2,1,1,3,yes
626,GP,F,17,U,T,4,3,other,other,reputation,mother,1,yes,yes,yes,yes,GT3,3,4,5,2,11,9,10,0,16,1,2,4,yes
627,GP,M,18,U,T,3,3,services,health,home,father,1,yes,yes,yes,no,LE3,3,2,4,2,10,10,10,0,10,4,2,4,yes
628,GP,F,17,U,T,2,3,at_home,other,home,father,2,yes,no,yes,no,GT3,3,3,3,1,12,13,13,0,4,3,1,4,yes
629,GP,F,17,U,T,2,2,at_home,at_home,course,mother,1,yes,yes,yes,no,GT3,4,3,3,3,12,12,13,0,0,4,1,1,no
630,GP,F,17,R,T,2,1,at_home,services,reputation,mother,2,yes,yes,yes,no,GT3,4,2,5,2,11,10,11,0,0,5,1,2,no
631,GP,F,17,U,T,1,1,at_home,other,reputation,mother,1,yes,no,yes,yes,GT3,4,3,4,3,12,12,12,0,12,5,1,1,no
632,GP,F,16,U,T,2,3,services,teacher,other,mother,1,yes,yes,yes,no,GT3,2,3,1,2,13,13,14,0,0,3,1,1,no
633,GP,M,18,U,T,2,2,other,other,home,mother,2,yes,yes,yes,no,GT3,3,3,3,2,10,9,10,3,9,4,5,5,yes
634,GP,F,16,U,T,4,4,teacher,services,home,mother,1,no,yes,yes,no,GT3,5,3,2,3,15,16,16,0,4,5,1,1,no
635,GP,F,18,R,T,3,1,other,other,reputation,mother,1,yes,yes,yes,yes,GT3,5,3,3,2,8,8,8,0,4,4,1,1,no
636,GP,F,17,U,T,3,2,other,other,course,mother,1,no,yes,yes,no,GT3,5,3,4,2,17,18,17,0,2,3,1,3,yes
637,GP,M,17,U,T,2,3,services,services,reputation,father,1,no,yes,yes,no,LE3,5,3,3,2,10,11,11,0,0,3,1,3,yes
638,GP,M,18,U,T,2,1,at_home,other,course,mother,4,yes,yes,yes,yes,LE3,4,3,2,2,9,10,11,0,2,3,4,5,yes
639,GP,F,17,U,A,2,1,other,other,course,mother,2,yes,yes,yes,yes,GT3,3,2,3,3,15,15,16,0,0,3,1,2,no
640,GP,F,17,U,T,4,3,health,other,reputation,father,1,yes,yes,yes,yes,LE3,3,2,3,2,14,12,12,0,0,3,1,2,no
641,GP,M,17,R,T,2,2,other,other,course,father,2,yes,yes,yes,no,GT3,4,5,2,2,12,13,13,0,0,1,1,1,no
642,GP,M,17,U,T,4,4,teacher,teacher,reputation,mother,1,yes,yes,yes,yes,GT3,4,5,5,2,13,13,13,0,0,2,1,3,yes
643,GP,M,16,U,T,4,4,health,other,reputation,father,1,yes,yes,yes,no,GT3,4,2,4,2,13,13,14,0,0,1,2,4,yes
644,GP,M,16,U,T,1,1,other,other,home,mother,2,yes,yes,yes,no,LE3,3,4,2,2,9,9,9,0,2,5,1,1,no
645,GP,M,16,U,T,3,2,at_home,other,reputation,mother,2,yes,yes,yes,yes,GT3,5,3,3,3,12,12,12,0,0,2,1,3,yes
646,GP,M,17,U,T,2,2,other,other,home,father,1,no,yes,yes,yes,LE3,4,4,2,2,16,16,16,0,0,4,5,5,yes
647,GP,F,16,U,T,2,1,other,other,home,mother,1,yes,yes,yes,yes,GT3,4,5,2,1,9,10,10,0,4,5,1,1,no
648,GP,F,16,U,A,4,1,other,other,home,mother,1,yes,yes,yes,yes,GT3,5,3,3,2,14,13,13,0,0,5,1,2,no
649,GP,F,18,U,A,2,4,services,other,course,mother,2,yes,yes,yes,no,LE3,4,3,3,2,10,10,10,1,18,3,1,1,no
650,GP,F,18,U,T,2,2,at_home,services,course,mother,1,no,yes,yes,yes,LE3,5,3,1,2,9,8,10,1,16,5,1,1,no
651,GP,F,18,U,T,3,3,other,other,course,mother,2,yes,yes,no,no,GT3,4,1,1,1,8,7,7,1,14,3,1,1,no
652,GP,M,18,U,T,2,2,other,at_home,course,other,1,no,yes,no,yes,GT3,4,4,3,1,7,8,8,1,26,1,2,2,yes
653,GP,M,17,U,T,4,4,teacher,teacher,course,mother,1,no,yes,yes,no,GT3,4,2,1,1,10,8,9,0,6,5,1,2,no
654,GP,F,17,U,T,3,2,other,other,course,father,1,yes,no,yes,no,GT3,5,4,2,2,14,14,15,0,4,3,1,1,no
655,GP,F,17,U,T,1,1,at_home,at_home,course,mother,1,yes,yes,yes,yes,LE3,4,3,2,3,11,10,10,0,10,4,1,2,no
656,GP,F,16,U,T,1,2,other,other,course,mother,1,yes,yes,no,no,GT3,5,3,5,1,12,11,11,0,4,5,1,2,no
657,GP,F,17,R,T,2,1,at_home,services,course,mother,3,yes,no,yes,no,GT3,2,1,1,2,13,13,13,0,2,3,1,1,no
658,GP,F,17,R,A,1,4,other,other,course,other,4,yes,yes,yes,no,LE3,5,5,4,1,9,9,8,1,14,5,1,1,no
659,GP,M,18,U,T,2,2,other,services,reputation,father,1,yes,yes,no,no,GT3,5,5,4,2,8,7,8,0,16,2,3,5,yes
660,GP,F,17,U,A,2,2,other,other,home,mother,1,no,yes,no,no,LE3,3,1,2,1,11,9,10,1,8,1,1,1,no
661,GP,F,17,R,T,1,1,at_home,other,course,mother,2,yes,yes,yes,no,LE3,4,3,3,3,15,14,15,0,4,5,1,3,yes
662,GP,F,17,U,A,4,2,teacher,other,course,mother,1,yes,no,yes,no,LE3,4,3,2,2,15,14,14,0,4,4,1,1,no
663,GP,M,17,U,T,4,3,health,other,course,mother,2,yes,yes,yes,yes,LE3,2,5,5,2,15,15,15,0,8,5,1,4,yes
664,GP,M,17,R,A,4,4,teacher,other,course,mother,2,yes,yes,yes,no,LE3,3,3,3,2,12,12,12,0,0,4,2,3,yes
665,GP,M,16,U,T,4,3,teacher,other,course,mother,1,no,yes,yes,no,LE3,5,4,5,1,14,14,15,0,7,3,1,1,no
666,GP,M,16,U,T,4,4,services,services,course,mother,1,yes,yes,yes,no,GT3,5,3,2,1,14,15,15,0,4,5,1,2,no
667,GP,F,17,U,T,4,4,teacher,services,course,mother,1,yes,yes,yes,yes,GT3,5,3,1,2,11,11,12,0,2,5,1,4,yes
668,GP,M,17,R,T,1,1,other,other,home,father,2,no,yes,yes,yes,GT3,4,3,3,3,13,14,15,0,2,1,1,1,no
669,GP,F,17,U,T,3,3,services,other,home,mother,2,yes,yes,yes,yes,GT3,4,2,2,3,11,11,11,0,10,5,2,3,yes
670,GP,F,17,U,T,1,1,at_home,other,course,mother,1,no,no,yes,yes,GT3,4,3,2,2,10,9,10,0,10,4,1,1,no
671,GP,F,18,U,T,2,1,other,other,course,other,2,no,yes,yes,yes,GT3,4,4,4,3,12,10,11,0,10,3,1,1,no
672,GP,M,16,U,T,2,1,other,other,course,mother,3,yes,yes,yes,no,GT3,4,3,3,1,15,16,16,0,7,4,1,1,no
673,GP,F,17,U,T,1,1,other,services,course,father,1,yes,no,yes,no,GT3,4,3,4,2,11,10,11,0,4,5,1,2,no
674,GP,M,17,U,T,2,3,other,other,course,father,2,yes,yes,yes,no,GT3,5,2,2,1,9,12,13,0,2,2,1,1,no
675,GP,M,22,U,T,3,1,services,services,other,mother,1,no,yes,no,yes,GT3,5,4,5,1,7,8,5,3,12,1,5,5,yes
676,GP,M,18,R,T,3,3,other,services,course,mother,1,yes,yes,yes,yes,LE3,4,3,3,2,10,9,10,0,8,5,1,3,yes
677,GP,M,16,U,T,0,2,other,other,other,mother,1,no,yes,yes,no,GT3,4,3,2,1,11,12,11,0,0,5,2,4,yes
678,GP,M,18,U,T,3,2,services,other,course,mother,2,yes,yes,no,no,GT3,4,4,5,1,7,8,7,0,8,5,2,4,yes
679,GP,M,16,U,T,3,3,at_home,other,reputation,other,3,no,yes,yes,no,GT3,5,3,3,2,9,11,10,1,4,2,1,3,yes
680,GP,M,18,U,T,2,1,services,services,other,mother,1,no,yes,no,no,GT3,3,2,5,1,7,8,6,2,4,5,2,5,yes
681,GP,M,16,R,T,2,1,other,other,course,mother,2,no,no,yes,no,GT3,3,3,2,1,14,13,12,0,2,3,1,3,yes
682,GP,M,17,R,T,2,1,other,other,course,mother,1,no,yes,yes,no,GT3,4,4,2,1,12,12,13,0,0,5,2,4,yes
683,GP,M,17,U,T,1,1,health,other,course,mother,2,yes,yes,yes,no,LE3,4,4,4,1,9,10,10,1,0,5,1,2,no
684,GP,F,18,U,A,2,1,other,other,course,mother,1,no,yes,yes,yes,LE3,4,3,4,2,12,12,13,0,2,5,1,3,yes
685,GP,F,17,U,T,4,2,teacher,services,reputation,mother,1,yes,yes,yes,no,LE3,4,2,3,4,14,15,17,0,2,4,1,1,no
686,GP,F,19,U,T,2,2,services,services,home,mother,1,yes,yes,yes,no,GT3,4,3,3,2,10,10,11,0,0,5,1,1,no
687,GP,M,18,U,T,2,1,services,other,course,mother,3,no,yes,no,no,LE3,4,4,5,2,11,10,11,1,4,5,4,4,yes
688,GP,F,17,R,T,4,2,other,other,course,mother,1,yes,yes,yes,no,GT3,4,3,4,3,11,12,14,0,2,5,1,3,yes
689,GP,F,18,U,T,1,1,other,at_home,home,mother,1,no,no,yes,no,LE3,4,4,3,3,11,12,14,0,4,3,2,3,yes
690,GP,F,18,R,T,2,2,other,other,home,mother,1,yes,no,yes,no,GT3,3,2,3,2,11,11,13,0,4,5,1,1,no
691,GP,M,19,U,A,4,3,services,at_home,reputation,mother,1,yes,yes,yes,no,LE3,4,3,1,2,11,13,14,0,4,1,1,1,no
692,GP,M,18,U,T,2,1,other,other,home,mother,1,yes,yes,yes,no,GT3,5,2,4,2,16,16,16,0,2,4,1,2,no
693,GP,M,17,R,T,2,2,other,services,other,mother,2,no,no,no,no,GT3,5,2,2,1,9,10,10,0,0,4,1,1,no
694,GP,F,17,U,T,2,2,services,services,course,father,1,yes,yes,yes,yes,LE3,3,4,1,4,10,11,12,0,2,2,1,1,no
695,GP,F,20,R,T,2,1,other,other,course,other,2,yes,yes,no,yes,GT3,1,2,3,2,10,12,12,0,8,2,1,2,no
696,GP,F,18,U,T,4,3,services,other,home,father,1,yes,yes,yes,yes,GT3,3,1,2,2,15,15,15,0,2,2,1,3,yes
697,GP,M,18,U,T,4,3,teacher,other,course,mother,1,no,yes,yes,no,GT3,4,3,2,2,10,10,11,0,2,3,1,1,no
698,GP,M,18,R,T,3,2,other,other,course,mother,1,no,no,yes,no,GT3,5,3,2,3,10,11,12,0,2,3,1,1,no
699,GP,F,17,U,T,3,3,other,other,home,mother,1,no,no,yes,no,GT3,3,2,3,3,15,12,13,0,2,4,1,1,no
700,GP,F,18,U,T,2,2,at_home,services,home,mother,1,yes,yes,yes,yes,GT3,4,3,3,3,11,12,13,0,0,3,1,1,no
701,GP,M,17,U,T,2,2,other,other,home,father,2,yes,yes,no,no,GT3,4,4,4,1,8,8,9,0,8,4,2,3,yes
702,GP,M,18,R,A,3,4,other,other,reputation,mother,2,yes,yes,yes,no,LE3,4,2,5,2,15,16,16,0,6,1,3,4,yes
703,GP,M,17,U,T,3,1,services,other,other,mother,1,yes,yes,yes,yes,GT3,5,4,4,2,11,11,14,0,0,5,3,4,yes
704,GP,F,18,R,T,4,4,teacher,other,reputation,mother,2,yes,yes,yes,no,GT3,4,3,4,2,10,11,12,0,8,4,2,2,yes
705,GP,M,18,U,T,4,2,health,other,reputation,father,1,yes,yes,yes,yes,GT3,5,4,5,2,10,12,14,0,4,5,1,3,yes
706,GP,F,18,R,T,2,1,other,other,reputation,mother,2,yes,yes,no,yes,GT3,4,3,5,2,8,9,10,0,12,3,1,2,no
707,GP,F,19,U,T,3,3,other,services,home,other,1,yes,yes,yes,no,GT3,4,3,5,2,11,12,12,0,16,5,3,3,yes
708,GP,F,18,U,T,2,3,other,services,reputation,father,1,yes,yes,yes,yes,GT3,4,5,5,4,16,16,16,0,10,2,1,3,yes
709,GP,F,18,U,T,1,1,other,other,home,mother,2,no,no,yes,no,LE3,4,4,3,2,13,13,13,0,2,3,1,1,no
710,GP,M,17,R,T,1,2,at_home,at_home,home,mother,1,no,no,yes,yes,GT3,3,5,2,2,16,17,18,0,2,1,2,2,yes
711,GP,F,18,U,T,2,1,other,other,home,mother,1,yes,yes,yes,yes,GT3,4,2,5,2,14,14,15,0,8,1,1,2,no
712,GP,F,17,U,T,2,4,at_home,health,reputation,mother,2,yes,yes,yes,yes,GT3,4,3,3,2,15,16,16,0,6,1,1,1,no
713,GP,F,17,U,T,2,2,services,other,course,mother,2,yes,yes,yes,yes,LE3,4,4,4,2,12,12,12,0,6,5,2,3,yes
714,GP,F,18,R,A,3,2,other,services,home,mother,2,no,yes,no,yes,GT3,4,1,1,2,12,9,10,0,15,5,1,1,no
715,GP,M,18,U,T,4,4,teacher,services,home,mother,2,yes,yes,yes,no,GT3,3,2,4,1,11,12,12,0,6,3,1,4,yes
716,GP,F,18,U,T,4,4,health,health,reputation,father,1,yes,yes,yes,yes,GT3,2,4,4,2,14,12,13,1,2,4,1,1,no
717,GP,F,17,U,T,2,2,other,services,reputation,father,3,yes,yes,yes,yes,GT3,4,2,3,3,13,15,15,0,8,1,1,1,no
718,GP,F,19,R,T,3,2,services,services,reputation,father,1,yes,yes,no,no,GT3,3,3,3,2,9,8,10,1,0,3,4,3,yes
719,GP,M,18,U,T,4,3,teacher,services,course,mother,2,yes,yes,yes,no,LE3,4,2,3,1,10,10,10,0,0,1,1,2,no
720,GP,M,18,U,T,1,2,at_home,other,home,other,2,no,yes,no,no,GT3,3,4,4,1,10,10,11,0,10,4,2,4,yes
721,GP,M,17,U,A,4,1,services,other,home,mother,2,yes,yes,yes,yes,LE3,4,5,4,1,11,11,10,0,22,5,2,4,yes
722,GP,M,17,U,A,3,2,teacher,services,home,mother,1,yes,yes,yes,no,LE3,4,4,4,1,13,13,13,0,18,3,3,4,yes
723,GP,F,18,R,T,1,1,at_home,other,reputation,mother,2,yes,no,yes,no,LE3,5,2,2,4,17,17,18,0,2,3,1,1,no
724,GP,F,18,U,T,1,1,other,other,home,mother,2,yes,yes,yes,no,GT3,5,4,4,2,12,13,13,0,0,4,1,1,no
725,GP,F,17,U,T,2,2,other,other,course,mother,1,no,yes,yes,no,GT3,5,4,5,2,12,12,14,0,12,5,1,2,no
726,GP,F,18,U,T,2,1,other,other,reputation,mother,2,yes,yes,yes,yes,GT3,4,3,1,2,12,13,14,0,10,5,1,1,no
727,GP,M,17,U,T,1,1,other,other,reputation,father,1,no,yes,yes,no,GT3,4,3,3,2,12,12,12,0,0,4,1,2,no
728,GP,F,18,U,T,2,2,at_home,at_home,other,mother,1,yes,yes,yes,no,GT3,4,3,3,3,18,18,18,0,0,2,1,2,no
729,GP,F,17,U,T,1,1,services,teacher,reputation,mother,1,yes,yes,yes,no,GT3,4,3,3,3,13,13,14,0,0,3,1,1,no
730,GP,M,18,U,T,2,1,services,services,reputation,mother,1,yes,yes,yes,no,GT3,4,2,4,3,14,15,15,0,0,2,1,3,yes
731,GP,M,18,U,A,4,4,teacher,teacher,reputation,mother,1,yes,yes,yes,no,LE3,5,4,3,2,17,17,17,0,0,2,1,1,no
732,GP,M,18,U,T,4,2,teacher,other,home,mother,1,yes,yes,yes,yes,GT3,4,3,2,2,15,16,16,0,2,5,1,4,yes
733,GP,F,17,U,T,4,3,health,services,reputation,mother,1,yes,yes,yes,no,GT3,4,2,2,3,17,18,18,0,0,3,1,2,no
734,GP,F,17,R,T,3,1,services,other,reputation,mother,2,yes,no,yes,no,LE3,3,1,2,4,18,19,19,0,0,3,1,1,no
735,GP,M,18,R,T,3,2,services,other,reputation,mother,2,yes,yes,yes,no,LE3,5,4,2,3,14,15,15,0,0,4,1,1,no
736,GP,M,17,U,T,3,3,health,other,home,mother,1,yes,yes,yes,no,GT3,4,4,3,1,14,15,15,0,0,5,1,3,yes
737,GP,F,19,U,T,4,4,health,other,reputation,other,2,yes,yes,yes,no,GT3,2,3,4,2,14,13,13,0,2,2,2,3,yes
738,GP,F,18,U,T,4,3,other,other,home,other,2,yes,yes,yes,yes,LE3,4,4,5,2,13,14,14,0,0,2,1,2,no
739,GP,F,18,U,T,4,3,other,other,reputation,father,1,yes,yes,yes,no,GT3,4,3,3,4,16,17,17,0,0,3,1,1,no
740,GP,M,18,U,T,4,4,teacher,teacher,home,mother,1,yes,yes,yes,yes,LE3,1,4,2,1,18,18,17,0,0,1,2,2,yes
741,GP,F,18,U,A,4,4,health,other,home,mother,1,yes,yes,yes,yes,LE3,4,2,4,2,14,15,15,0,0,4,1,1,no
742,GP,M,17,U,T,4,4,other,teacher,home,father,2,yes,yes,yes,no,LE3,4,1,1,1,12,13,13,0,0,5,2,2,yes
743,GP,F,17,R,T,4,4,services,services,reputation,mother,2,yes,yes,yes,no,GT3,5,3,4,3,7,7,8,0,0,5,1,1,no
744,GP,F,17,U,T,4,2,other,other,reputation,mother,2,yes,yes,yes,no,GT3,4,3,3,3,16,16,16,0,0,3,1,1,no
745,GP,F,17,U,T,3,2,health,health,reputation,father,1,no,yes,yes,no,GT3,5,2,2,4,18,18,18,0,0,5,1,2,no
746,GP,M,19,R,T,2,1,at_home,services,course,mother,2,yes,yes,yes,yes,LE3,4,3,1,3,9,10,11,1,0,5,1,1,no
747,GP,M,20,U,A,3,2,services,other,course,other,1,yes,no,yes,no,GT3,5,5,3,1,14,15,15,2,0,5,1,1,no
748,GP,M,19,R,T,3,3,other,services,reputation,father,1,yes,no,yes,yes,GT3,4,5,3,2,10,10,11,0,0,5,1,2,no
749,GP,F,18,U,T,1,4,other,teacher,home,mother,1,no,no,yes,yes,GT3,3,4,4,2,10,10,11,0,2,5,1,2,no
750,GP,F,18,U,T,2,1,services,other,course,mother,2,yes,yes,yes,no,GT3,5,3,3,2,12,12,15,0,2,1,1,2,no
751,GP,F,17,U,T,2,3,other,other,course,father,2,yes,yes,yes,yes,GT3,4,2,1,2,11,12,14,0,2,3,1,1,no
752,GP,F,17,R,T,4,4,teacher,teacher,course,mother,1,yes,yes,yes,no,GT3,4,4,4,1,15,16,17,0,2,5,1,1,no
753,GP,F,18,U,T,4,3,other,other,course,mother,1,yes,yes,yes,yes,GT3,4,3,4,3,14,15,17,0,2,5,1,1,no
754,GP,F,18,U,T,4,3,health,services,course,mother,2,yes,yes,yes,no,LE3,3,2,4,1,12,12,15,0,8,1,1,4,yes
755,GP,F,17,R,T,3,4,at_home,services,course,father,1,no,yes,yes,no,GT3,4,3,4,3,15,15,17,0,2,5,2,5,yes
756,GP,F,18,U,T,3,3,at_home,other,course,father,1,yes,yes,yes,no,GT3,4,1,4,2,11,12,14,0,8,3,1,1,no
757,GP,M,19,U,T,4,2,health,other,course,mother,2,yes,yes,yes,yes,GT3,5,4,4,2,11,10,10,0,9,1,1,1,no
758,GP,F,18,U,T,4,4,teacher,other,course,mother,1,yes,yes,yes,no,GT3,4,4,4,2,12,11,13,0,0,5,3,3,yes
759,GP,F,18,U,T,3,4,other,other,course,mother,1,yes,yes,yes,yes,GT3,5,4,4,1,11,12,14,0,4,1,1,1,no
760,GP,F,17,U,T,4,4,health,health,course,mother,1,yes,yes,yes,no,GT3,5,3,4,1,14,15,17,0,2,5,1,2,no
761,GP,F,17,U,A,4,3,services,services,course,mother,1,yes,yes,yes,yes,GT3,5,2,2,2,15,14,17,0,14,5,1,2,no
762,GP,F,17,U,A,3,3,services,other,home,mother,1,yes,yes,yes,no,LE3,5,3,3,2,12,12,13,0,0,5,1,1,no
763,GP,F,17,U,T,2,1,other,other,home,father,1,yes,yes,yes,no,LE3,4,2,3,2,11,12,14,0,2,2,2,2,yes
764,GP,M,18,U,T,4,4,other,other,reputation,father,1,yes,yes,yes,no,LE3,4,2,5,1,8,9,11,0,2,5,3,4,yes
765,GP,F,19,U,T,1,1,other,other,course,other,3,yes,no,no,yes,GT3,1,5,5,3,10,10,11,0,12,5,4,3,yes
766,GP,F,19,U,A,1,1,other,other,course,other,3,no,yes,yes,yes,LE3,5,3,4,2,8,8,9,2,2,4,1,1,no
767,GP,F,18,U,T,2,2,other,other,course,mother,1,yes,yes,yes,yes,GT3,4,3,5,1,10,10,10,0,2,5,2,4,yes
768,GP,F,17,U,T,2,2,other,other,course,mother,1,yes,no,yes,yes,GT3,4,2,2,2,14,13,13,0,4,3,1,1,no
769,GP,F,17,R,T,2,2,services,services,course,mother,1,yes,yes,yes,no,LE3,3,3,2,3,11,11,10,0,0,3,2,2,yes
770,GP,F,17,U,T,3,1,services,services,course,father,1,no,yes,yes,no,GT3,3,4,3,3,17,18,17,0,0,5,2,3,yes
771,GP,F,17,U,T,0,2,at_home,at_home,home,father,2,yes,yes,yes,no,LE3,3,3,3,3,14,14,15,0,0,2,2,3,yes
772,GP,F,18,U,T,1,1,other,other,home,mother,2,yes,yes,yes,no,GT3,4,5,5,3,14,14,14,0,0,2,1,2,no
773,GP,M,18,U,T,4,4,other,other,course,mother,1,yes,yes,yes,no,GT3,4,3,3,3,13,14,13,0,0,3,2,2,yes
774,GP,M,17,U,T,3,3,other,services,reputation,mother,1,no,yes,yes,no,GT3,4,3,5,1,17,18,17,0,0,5,3,5,yes
775,GP,M,17,R,T,2,2,services,other,course,mother,4,yes,yes,yes,no,GT3,4,4,5,1,11,10,10,0,2,4,5,5,yes
776,GP,F,17,U,T,4,4,teacher,services,course,mother,1,yes,yes,yes,no,GT3,5,4,4,3,13,12,13,0,0,4,1,3,yes
777,GP,F,17,U,T,4,4,teacher,teacher,course,mother,2,no,yes,yes,yes,GT3,4,3,3,3,15,14,15,0,4,4,1,2,no
778,GP,F,17,U,T,3,3,at_home,other,course,mother,1,yes,yes,yes,no,GT3,4,2,5,1,11,12,11,0,2,5,2,5,yes
779,GP,M,18,U,T,2,2,other,other,course,mother,1,yes,yes,yes,no,LE3,4,5,5,4,11,11,12,0,0,5,2,4,yes
780,GP,M,19,R,T,3,2,at_home,services,home,other,1,no,no,yes,yes,GT3,5,3,4,1,11,10,10,0,0,5,2,2,yes
781,GP,F,18,U,T,2,2,at_home,other,course,mother,4,yes,no,yes,yes,GT3,4,2,5,2,10,9,10,0,2,2,1,1,no
782,GP,F,17,R,T,2,4,at_home,other,course,father,1,yes,yes,yes,yes,GT3,4,4,3,3,15,15,15,0,0,5,1,1,no
783,GP,M,18,U,T,2,2,other,other,reputation,mother,1,no,yes,yes,no,GT3,5,4,2,1,15,14,15,0,6,5,1,2,no
784,GP,F,18,U,T,3,3,services,services,home,mother,1,yes,yes,yes,no,GT3,5,3,4,2,10,11,12,0,8,4,1,1,no
785,GP,F,18,U,T,2,2,other,other,home,other,1,no,yes,yes,yes,LE3,4,3,3,2,10,9,12,0,0,2,1,1,no
